_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time:confidence,after,before,bodytext,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time_gold,docid,eventid,verb
1671461952,false,finalized,5,4/7/2018 23:13:34,no_its_intentionwishopinion,0.8082,that its neighbors eventually will help it survive a prolonged war of economic attrition with the West .,"Iraq clearly is trying to woo back more Arab support in case the conflict drags on ,","<p>Speaking on the ABC program , Abdul Amir al-Anbari , Iraq 's ambassador to the U.N. , asserted that an embargo on Iraq could plunge the U.S. into a "" depression "" and the rest of the world into an economic "" crisis . "" </p><p>Iraq clearly is trying to woo back more Arab support in case the conflict drags on , <span style='color:red;'><strong>hoping </strong></span>that its neighbors eventually will help it survive a prolonged war of economic attrition with the West . </p>",,WSJ900813-0157,88,hoping
1671461953,false,finalized,5,4/7/2018 14:08:35,no_its_intentionwishopinion,0.8079,it survive a prolonged war of economic attrition with the West .,"Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will","<p>Speaking on the ABC program , Abdul Amir al-Anbari , Iraq 's ambassador to the U.N. , asserted that an embargo on Iraq could plunge the U.S. into a "" depression "" and the rest of the world into an economic "" crisis . "" </p><p>Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will <span style='color:red;'><strong>help </strong></span>it survive a prolonged war of economic attrition with the West . </p>",,WSJ900813-0157,89,help
1671461954,false,finalized,5,4/6/2018 15:44:36,no_its_intentionwishopinion,0.41,a prolonged war of economic attrition with the West .,"Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will help it","<p>Speaking on the ABC program , Abdul Amir al-Anbari , Iraq 's ambassador to the U.N. , asserted that an embargo on Iraq could plunge the U.S. into a "" depression "" and the rest of the world into an economic "" crisis . "" </p><p>Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will help it <span style='color:red;'><strong>survive </strong></span>a prolonged war of economic attrition with the West . </p>",,WSJ900813-0157,90,survive
1671461955,false,finalized,5,4/6/2018 17:55:50,no_its_intentionwishopinion,0.414,to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .,So Saddam Hussein on Friday,"<p>Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will help it survive a prolonged war of economic attrition with the West . </p><p>So Saddam Hussein on Friday <span style='color:red;'><strong>tried </strong></span>to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom . </p>",,WSJ900813-0157,92,tried
1671461956,false,finalized,6,4/6/2018 17:36:11,no_its_intentionwishopinion,1.0,other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .,So Saddam Hussein on Friday tried to,"<p>Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will help it survive a prolonged war of economic attrition with the West . </p><p>So Saddam Hussein on Friday tried to <span style='color:red;'><strong>scare </strong></span>other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom . </p>",,WSJ900813-0157,93,scare
1671461957,false,finalized,5,4/8/2018 22:00:58,no_its_intentionwishopinion,0.4219,him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .,So Saddam Hussein on Friday tried to scare other Arab leaders into,"<p>Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will help it survive a prolonged war of economic attrition with the West . </p><p>So Saddam Hussein on Friday tried to scare other Arab leaders into <span style='color:red;'><strong>supporting </strong></span>him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom . </p>",,WSJ900813-0157,94,supporting
1671461958,false,finalized,5,4/8/2018 07:48:08,yes_its_anchorable,1.0,on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by,"<p>Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will help it survive a prolonged war of economic attrition with the West . </p><p>So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by <span style='color:red;'><strong>calling </strong></span>on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom . </p>",,WSJ900813-0157,95,calling
1671461959,false,finalized,5,4/8/2018 01:08:02,no_its_intentionwishopinion,0.8225,up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to,"<p>Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will help it survive a prolonged war of economic attrition with the West . </p><p>So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to <span style='color:red;'><strong>rise </strong></span>up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom . </p>",,WSJ900813-0157,96,rise
1671461960,false,finalized,5,4/6/2018 15:55:05,yes_its_anchorable,1.0,American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who,"<p>Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will help it survive a prolonged war of economic attrition with the West . </p><p>So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who <span style='color:red;'><strong>invited </strong></span>American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom . </p>",,WSJ900813-0157,98,invited
1671461961,false,finalized,5,4/8/2018 19:31:42,yes_its_anchorable,0.6005,the oil-rich kingdom .,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to,"<p>Iraq clearly is trying to woo back more Arab support in case the conflict drags on , hoping that its neighbors eventually will help it survive a prolonged war of economic attrition with the West . </p><p>So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to <span style='color:red;'><strong>protect </strong></span>the oil-rich kingdom . </p>",,WSJ900813-0157,99,protect
1671461962,false,finalized,5,4/6/2018 17:04:38,yes_its_anchorable,1.0,to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel 's occupation of the West Bank .,"Then yesterday , he","<p>So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom . </p><p>Then yesterday , he <span style='color:red;'><strong>tried </strong></span>to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel 's occupation of the West Bank . </p>",,WSJ900813-0157,100,tried
